Name,decScore,pBat_speed,smash_factor,95th_pBat_speed,std_pBat_speed,conScore,xRV,std_EV,EV95,count,sprint_speed,decGrade,powGrade,altPowGrade,conGrade,SFGrade,speedGrade,95thPowGrade,EV95Grade,stdEVGrade,decScore_bayes,decScore_ci_lower,decScore_ci_upper,decScore_bayes_grade,decScore_ci_lower_grade,decScore_ci_upper_grade,95th_pBat_speed_bayes,95th_pBat_speed_ci_lower,95th_pBat_speed_ci_upper,95th_pBat_speed_bayes_grade,95th_pBat_speed_ci_lower_grade,95th_pBat_speed_ci_upper_grade,smash_factor_bayes,smash_factor_ci_lower,smash_factor_ci_upper,smash_factor_bayes_grade,smash_factor_ci_lower_grade,smash_factor_ci_upper_grade,conScore_bayes,conScore_ci_lower,conScore_ci_upper,conScore_bayes_grade,conScore_ci_lower_grade,conScore_ci_upper_grade,IDfg
Nick Gordon,-0.4445814007384778,71.80830097635511,0.35978573735430786,79.70716830692699,0.6317678904184658,-0.1833616298811545,-0.011296285169622165,2.256851430284765,100.74,988,4.37,52.39914363943277,46.284051595217086,58.271016917377054,43.2247968336464,40.22671748260758,44.93263501876675,37.680462199618454,34.37809158759403,48.443471109051636,-0.4468880541115578,-0.4746539363249501,-0.4187046398348062,52.67975976061276,53.96674599645087,51.02886161562706,79.70710632367303,79.70520706728263,79.70900558006345,48.09988748918375,48.098593643408115,48.101043120858094,0.3652248111179241,0.32543726525220273,0.40091658020335064,42.669126672711286,45.42369733702255,40.06441033243159,-0.18028275674759286,-0.21775893829087384,-0.14560440408180636,45.21797784841002,47.333998340598924,42.944941283495766,16337
Jonathan India,-0.4447929754011413,71.49714208768515,0.45283148179820015,79.87439051243115,0.5246570812672249,-0.12036108324974924,0.00750159456496357,2.5693205455175483,104.19999999999999,2599,4.4,52.32927205730533,40.096454996971545,43.14278048107519,54.288591716796105,57.60215952015593,46.51389308401005,43.203890327209486,47.50098915114274,58.0007429244877,-0.4461364963975111,-0.46655381429578,-0.4251763868168751,53.060739240643876,57.616586518452095,47.995448619488435,79.87424088602923,79.87234162963883,79.87614014241964,49.8599342622622,49.85860383258222,49.86103907882932,0.4477985965635113,0.41788479829314357,0.4800528387083332,60.307289783290315,62.64887415983261,56.41757349924683,-0.12204373985027414,-0.14523626870318868,-0.0982621943915713,56.66248428309487,59.311054038563476,52.39852347271053,21523
Francisco Lindor,-0.44504426976443107,72.40118791677646,0.4159081965969779,80.49533450629625,0.5243402012487496,-0.11611541168191415,0.011592481525217448,2.3164961856942914,105.7,2909,4.44,52.2462832224339,58.07399348431561,43.098024626092666,55.03419222154366,50.707073606403355,48.622237171001096,63.71396260518735,53.19010659198762,50.26778305549593,-0.4460529899848392,-0.4650089456613507,-0.42822437087939785,53.103070293980664,58.312690123163655,46.56680895033927,80.49529772569375,80.49339846930334,80.49719698208416,56.4001080667698,56.39864169462706,56.401024059018035,0.41495924345007584,0.3883366943781593,0.44143551477983894,53.292643869517086,57.1433587829218,48.43747169510778,-0.117920623609756,-0.1404505087811587,-0.09406545107532963,57.472714827143356,60.101418120155046,53.23655486428944,12916
Hunter Renfroe,-0.4451135949829774,72.72145274858057,0.45427777420818877,80.40178362209812,0.5592226093914812,-0.13387978142076504,-0.0035637917236232197,2.5567828153325585,107.15999999999998,1656,4.61,52.22338888036011,64.44266767607452,48.024785258679216,51.91451543256318,57.872241403957254,57.58269954071304,60.62393288345837,58.727514234409846,57.61726023936768,-0.4470550669369015,-0.4714806926434196,-0.4235480117697739,52.59509765393919,55.39658042775031,48.758694470129754,80.40223416256359,80.40033490617319,80.4031837907588,55.42008202266926,55.41863602110963,55.411026332659226,0.4474329022081278,0.4130576328020818,0.48283211580924756,60.22917568625498,61.74945828142639,56.99189900787805,-0.1354438676319581,-0.16327490225545555,-0.10474137705524267,54.0292350149373,56.33198942333372,51.10472062255361,15464
Joey Ortiz,-0.4452821085315583,71.77434394357756,0.4497185050671787,79.97495771294413,0.5413447816985429,-0.08196721311475409,-0.003890477468964655,2.135736005794022,104.625,2139,4.28,52.167738037763804,45.60879394341418,45.499736606265955,61.031103117992785,57.020839578256634,40.188860823036904,46.52567227806818,49.11290575938215,44.738999286172074,-0.44684630090522187,-0.46956004515196686,-0.4248841143725236,52.70092528728116,56.262006530905246,48.132441464475335,79.97490147472104,79.97300221833062,79.97680073111145,50.91996243241182,50.91860996924384,50.921036644425726,0.4445073473650601,0.4129113550599284,0.476761589509882,59.60426290997229,61.722203254808015,55.73745118639407,-0.08596647274574042,-0.11188320340042587,-0.06071238577256681,63.752001543519114,64.81928371488627,59.89669908157449,25493
Eddy Alvarez,-0.445322916089546,71.6021535772114,0.3791580120874552,78.95876123334195,1.1245578982424362,-0.23809523809523808,-0.011135354014826305,0.7778174593051983,101.58499999999998,54,4.473770161290323,52.15426152501194,42.184676670942416,127.87224400998085,33.61279428963307,43.84431266412863,50.402215167830754,12.960224425784794,37.58296107926989,3.2053051726044473,-0.4515644132211818,-0.5001233921898663,-0.4033812131095205,50.30922077375254,42.49044332417899,58.21120077422626,78.95879930585096,78.95690004946054,78.96069856224136,40.21967807335511,40.21854802369654,40.22106121812302,0.3968939422941325,0.3039344371556548,0.48853694775322964,49.43380747597145,41.41720842412212,58.17077768348949,-0.1778530632487161,-0.27401002414365705,-0.08721813303304057,45.69543513329573,38.04418052004571,54.60386924002346,16959
Bryson Stott,-0.44540299551795504,71.83901331273957,0.4558008901945693,80.08604938792942,0.6235029260047792,-0.07421875,-0.004172580218386942,2.3983314347450126,102.445,2333,4.19,52.127815653429955,46.89478635181979,57.10368061603959,62.391843796368995,58.156669388235215,35.44508662730706,50.19508257262192,40.844721745354306,52.7708199354096,-0.44667928807987817,-0.4679316701048657,-0.4270970343083278,52.78558739395473,56.995737357493105,47.09520992386019,80.0860079735601,80.08410871716968,80.08790722995052,52.08999352587877,52.08861674272891,52.091033957395254,0.4506510125355023,0.421834297331285,0.4823201437117107,60.91657974016594,63.384759878528605,56.886102203656506,-0.07853013809766306,-0.1026798189349836,-0.053644186503107136,65.21331020332084,66.33921464102389,61.30812037265477,26294
Joey Wiemer,-0.4454518847202979,74.43749711659136,0.3848777901794033,78.9733785589979,0.07786156034563142,-0.14893617021276595,-0.017258620820391708,2.9704096238285587,101.195,109,4.473770161290323,52.111670213925805,98.5673245011742,-19.962225752595003,49.2703987354453,44.91242892563281,50.402215167830754,13.443041569804649,36.10379054465028,70.26857086890807,-0.4510633747451506,-0.49816099149207776,-0.4069719888544103,50.56320709377329,43.374683038272046,56.52814582153,78.97304372877905,78.97114447238863,78.97494298516945,40.36968205969705,40.36854889209208,40.371060873631954,0.3941878040642948,0.3128573794270114,0.47668845063880527,48.855763157909955,43.079765047842706,55.72233735721956,-0.15348250118422496,-0.24050970468944713,-0.0695476348593914,50.48447638472517,43.5767290911867,58.13242246772415,27690
Heston Kjerstad,-0.4455108075608913,72.4828521632492,0.30702168169707933,80.6473546931182,0.5873798515177423,-0.17768595041322313,-0.005635601364734292,2.35222412480897,103.96999999999998,431,4.34,52.09221121045217,59.697940066182255,52.00168936066211,44.22152712906886,30.373512521783283,43.351376953523456,68.73526090299717,46.628657810213184,51.36056825850696,-0.449100974047362,-0.4849669782899244,-0.41448756599487746,51.55798684718785,49.31978409472766,53.00547266472383,80.64723823692665,80.64533898053625,80.64913749331707,58.00015058775024,57.99865095751263,58.00102038444645,0.33099581945403145,0.2805299984111128,0.38570369501939833,35.357647190203764,37.05640416518286,36.92073386413439,-0.17306730332668613,-0.2260051707719101,-0.12344265428902138,46.635881300494866,45.97214023077961,47.37033512323704,31166
Nick Fortes,-0.4455290653473464,72.20078928330618,0.5367026248200486,79.86328134493262,0.6841589328718037,-0.06417112299465241,-0.011264305716835248,2.7534194814048423,103.095,1139,4.49,52.08618165847415,54.088936499268314,65.67068165391444,64.15635045850875,73.26432862750102,51.2576672797399,42.83694929775402,43.31000596972042,63.63164686165482,-0.4475978586192686,-0.4744869234996064,-0.4192891847235092,52.31994580725004,54.042000440203466,50.75487592565326,79.86284534768677,79.86189571949156,79.86474460407717,49.73993107318881,49.74860319575877,49.74103935442218,0.5158908855359131,0.4765421728966519,0.5563366812413247,74.85213465127,73.57813983379911,72.18129732825633,-0.07013665146517971,-0.09840944854301838,-0.04252649806885288,66.8627080965624,67.04446259075175,63.52816844508312,21538
Nick Senzel,-0.44558584077017194,71.393046089464,0.4054009119851239,79.76096006534091,0.5263457665923063,-0.13953488372093023,-0.003868873432983716,2.78993128545133,101.02000000000001,1005,4.6,52.06743183007393,38.02643846221213,43.38128891049311,50.92139878139643,48.74493427551344,57.055613518965245,39.457229289612656,35.44006017655178,64.74840758690044,-0.44801539068262786,-0.4756977664833483,-0.41937269113618103,52.10829054056611,53.496405722997096,50.715735112799855,79.76123513079976,79.75933587440935,79.76313438719016,48.6699026372831,48.66859694331102,48.67104181179189,0.40413469053072515,0.36207983966162627,0.44699406898166766,50.98046659727111,52.25108150492432,49.58612271237022,-0.14140766076556469,-0.17910472353601625,-0.10584578319109574,52.85729440658145,53.717708230376985,50.88418604582232,19293
Stuart Fairchild,-0.44581033670058373,71.52426495198921,0.38872638087985956,80.26847361211577,0.7021128637114602,-0.2607655502392344,-0.005535125390986004,2.3082060966506863,103.66,837,4.31,51.9932930573042,40.635810769901084,68.20647904780601,29.631564016098878,45.63111805044656,41.77011888828016,56.220640529993695,45.45290687243863,50.01421996557303,-0.4484329227459872,-0.47816120565716813,-0.41820360135877505,51.89663527388215,52.386402677646196,51.26370649274748,80.26833658703958,80.26643733064918,80.27023584343,54.01004455105523,54.00862785819169,54.01102954790929,0.3908234159947669,0.34767148205951764,0.43558440509370344,48.137113465184854,49.566461383014854,47.228365361147326,-0.2469888873531185,-0.2868947623952762,-0.20826104552253738,32.109605117911315,35.91627722345302,30.433279630273738,20321
Max Kepler,-0.44584573261672705,72.41652927701769,0.41316052949569254,79.98606688044268,0.7094294820527145,-0.14599483204134367,-0.001624918782757827,2.6755518485418275,105.6,1483,4.42,51.981603714966845,58.379066396893506,69.2398717843354,49.78693968549433,50.193971897752384,47.568065127505555,46.892613307524115,52.81083209593127,61.24996465174426,-0.44738909258758897,-0.47198173111945074,-0.42292171367473497,52.42577344059201,55.17081709649249,49.052250566530276,79.9862970130635,79.98439775667309,79.98819626945391,51.03996562148537,51.03861066396028,51.04103636883272,0.4116679942516246,0.37656133613481163,0.44553129156013377,52.58961699619905,54.94932914014299,49.2838461288801,-0.1466351831419359,-0.17446621776543336,-0.1185096402155443,51.83003782394855,54.48375341715035,48.35538956597016,12144
Ali Sánchez,-0.44653406315580674,71.7668011680454,0.4339333102365872,79.35050556092162,0.4752118233399815,-0.15476190476190477,-0.013069808138057054,2.0756160093287557,103.82,338,5.09,51.75428564584333,45.45880095294037,36.15917575896859,48.247316626770065,54.073098771091175,82.88282858460556,25.899723885525923,46.05974606612874,42.9001514776981,-0.4500195445867524,-0.48826548159046274,-0.4126504249160966,51.092345260483164,47.83350883061376,53.866570547498675,79.3500461222757,79.3490964940805,79.35194537866612,44.33978756487976,44.34857193352004,44.34105175610135,0.42168801958913166,0.3605439233690157,0.4883175311399996,54.72994325496728,51.964903725431434,58.125436195965975,-0.1553231780773134,-0.20774565599247263,-0.10518313950958388,50.12276632041782,48.98768318823667,51.01650679186109,18551
Gavin Sheets,-0.44664354630737124,71.89571611856177,0.4005094866173395,79.88549967992967,0.6398850551215244,-0.1257796257796258,0.00044594894963868046,2.4424630965668177,104.49499999999999,2080,4.51,51.7181293267463,48.022358473947236,59.41747811763632,53.33701833653764,47.83150531143886,52.3118393232354,43.570831356664485,48.6198489145089,54.12064386083556,-0.4478066246509482,-0.47072913492937285,-0.4273058003400074,52.214118173908076,55.73522542463703,46.99735789172669,79.8856364243717,79.8837371679813,79.88753568076211,49.97993745133575,49.97860452729865,49.981038803236466,0.4004046081058138,0.3681503659609919,0.42958701766541457,50.183702807510684,53.3821651095867,45.98903136883785,-0.12756577052953952,-0.15370338241139558,-0.10083914204189515,55.57735409017279,57.912717586516855,51.88394279367084,19901
Brenton Doyle,-0.44666847347909705,72.22351975629888,0.4059153736990758,80.18135435120627,0.4970929831304139,-0.19095940959409594,0.003302842769809407,1.6441054758545723,106.615,2108,4.34,51.70989724023595,54.54094671812263,39.24965151424699,41.89051831058615,48.84100529675933,43.351376953523456,53.34305035163356,56.66046823090294,29.701844001568038,-0.4477648714446123,-0.4699775772153262,-0.42647073621328885,52.23528370057647,56.07387042152372,47.38876602026072,80.18097079308068,80.17907153669026,80.18287004947108,53.09002010149161,53.08862253203247,53.091031660787934,0.40530491246795225,0.3745134477446642,0.43412162767216955,51.23043170778419,54.567758767485806,46.926088777657206,-0.18911800583441746,-0.21724354876080906,-0.16460018961847922,43.48176953973469,47.41911447246263,39.15174656371752,25479
Jeimer Candelario,-0.44671869763849775,71.51950908818284,0.38300688580841574,80.44095805485608,0.542500170072936,-0.17469204927211646,-0.00363110207231656,2.1426599182846875,103.905,1723,4.52,51.69331093715896,40.54123732918796,45.66292264362371,44.74729888656533,44.56305464043385,52.838925344983146,61.91788282943225,46.382129387776644,44.95077610017908,-0.44797363747629193,-0.4701445900406699,-0.4248423611661877,52.1294560672345,55.998615977771124,48.15201187090203,80.44116891856703,80.43926966217661,80.44306817495743,55.8300929186706,55.828638394724,55.831025368084084,0.3846066119532479,0.3528643419059629,0.4162026042583796,46.80917381558413,50.534014827967,43.223200629903296,-0.17328818455385675,-0.20332803144906034,-0.14589891238470054,46.592476092777986,49.71725003278274,42.88613206303408,13621
Wenceel Pérez,-0.4469515542257702,72.49873693403646,0.4053852002629976,80.0322576295155,0.5584250332518528,-0.11411764705882353,-0.0027792343627798025,2.5622840473238915,101.64,1827,4.33,51.61641109501011,60.01381905041197,47.912136306515904,55.38502819355521,48.742000255062024,42.82429093177571,48.41831548262771,37.79156205210094,57.78552253121619,-0.4483076631269794,-0.47239926318281,-0.42718054072099965,51.960131853887326,54.982680987110996,47.05606911100679,80.03187916643337,80.03092953823817,80.03377842282379,51.51997837777941,51.52861350071899,51.52103526646131,0.4048660792414921,0.37034453209329266,0.43733973799954406,51.13669479134179,53.79099050886225,47.591097261335456,-0.11688984454962648,-0.14427911671878269,-0.08972145360764087,57.67527246315548,59.46912685488179,54.103990866099196,-1
Jacob Wilson,-0.4471301941895635,70.42980288403834,0.5364859363764485,79.72880194889781,0.6894203666569765,-0.03468208092485549,-0.0057219551308819215,2.386569564398717,98.785,349,4.52,51.55741604926932,18.8717216978884,66.41380193212697,69.33504699696334,73.22386404188795,52.838925344983146,38.3950315727685,26.96327518969294,52.411067926403135,-0.4501448042057602,-0.4863448340990101,-0.41394477431251037,51.02884868047798,48.69893493376867,53.25988794827096,79.72894777216277,79.72704851577235,79.73084702855317,48.32989360157477,48.32859497494785,48.33104259263836,0.48553825403908524,0.4231507970106655,0.5503392938130358,68.36866459733707,63.630055118093935,70.94196333594687,-0.0626266897413788,-0.1142392698235791,-0.010130584750496052,68.33848515893644,64.43018139779502,69.9971826958677,-1
Addison Barger,-0.44715907577922437,71.6523760901368,0.41453419103369044,80.00360767122983,0.6674253311734262,-0.1708542713567839,-0.005542948220067021,1.6422311277414887,106.8,859,4.29,51.54787803399587,43.18338395988046,63.30724247415333,45.421267446088194,50.4504906302892,40.71594684478466,47.471993880348414,57.362126048607145,29.64451464157627,-0.44885045480934643,-0.4778689332128166,-0.41732678402572054,51.684980007198206,52.51809795421327,51.6746850277082,80.00339032057721,80.0014910641868,80.00528957696761,51.219970405095694,51.21861170603492,51.22103595544344,0.4118874108648547,0.3671995606369948,0.459793371420089,52.63648545442025,53.205007436567286,52.23104281790872,-0.16894418708616799,-0.21238416176305552,-0.13014271817986334,47.44611184454335,48.221638001463305,46.03242535773387,-1
Johnathan Rodríguez,-0.44725978907754743,73.69038472042156,0.23771061496946125,80.6947148282435,0.6332345147041395,-0.22784810126582278,-0.013489263422271053,2.54950975679639,105.76,175,4.473770161290323,51.514617919544946,83.71050925540894,58.47816164098347,35.412337723494396,17.430304536461747,50.402215167830754,70.29958844962253,53.417671289621424,57.39480434222099,-0.45093811512614285,-0.4923572958113837,-0.40622043114036366,50.62670367377848,45.989774958675,56.880413137210596,80.69471964668695,80.69282039029653,80.69661890307735,58.500163875556744,58.49865385216434,58.50101923614279,0.31373504587993173,0.2416201189983118,0.3852648617929382,31.670661810135872,29.80656708469636,36.83005088908736,-0.1922839700905296,-0.2625978274065086,-0.11512279473226156,42.85962822912603,39.928894868456375,49.03169560127945,-1
Eli White,-0.4473561915082781,71.91409243559573,0.38289301725049496,80.05330657846008,0.8108071243358065,-0.11538461538461539,5.3496205239731166e-05,1.9030676989184234,102.32,160,4.473770161290323,51.48278144975558,48.38778347354694,83.55836077686935,55.162530478384255,44.54179072836697,50.402215167830754,49.11357217001687,40.370628625283906,37.62253835213451,-0.4510216215388147,-0.4949459946042113,-0.4084751042825038,50.58437262044169,44.82333108050965,55.82361119016876,80.05372061492311,80.05182135853269,80.05467024311831,51.74998449017043,51.748614774365734,51.74103476120769,0.39155480470553383,0.31278424055593473,0.4665221475591449,48.29334165925553,43.066137534533524,53.62151510196326,-0.1288910578925632,-0.19287298669631792,-0.06468824786163788,55.316922843871495,51.44389156487509,59.102774605341835,19346
Austin Hedges,-0.4474433914706002,72.441898290206,0.32144580529843675,80.1468574626582,0.5776592420499698,-0.24662162162162163,-0.023402993240265412,3.009701090406618,100.27999999999999,548,4.92,51.45398405382832,58.88354570126373,50.62875903272692,32.115439687570785,33.06708572145766,73.92236621489363,52.20360189174585,32.63342890573492,71.4703511659268,-0.449685518936065,-0.48500873149626034,-0.41636646027999424,51.26166947383031,49.300970483789506,52.124804375522295,80.14678417805327,80.14488492166285,80.14868343444367,52.73001053427097,52.72862044788317,52.731032487566495,0.33860226204600763,0.2913545513304635,0.3864350837301653,36.98242040853878,39.073276134942276,37.07187215587945,-0.22703594983203962,-0.278795784065687,-0.17932560476318687,36.030542215003095,37.25381643845414,36.21128554063361,12976
Jung Hoo Lee,-0.4474589637720395,71.14426585103853,0.595423032828104,79.8919313032183,0.55890369533096,0.0,0.0020340796308907063,1.5861572232417895,104.845,489,4.15,51.448841371215806,33.079281838880455,47.9797421173879,75.42571525288164,84.22982792962553,33.33674254031602,43.783270900033784,49.94730965070606,27.929421786216203,-0.44972727214240094,-0.48296282438579985,-0.41465457882022116,51.24050394716192,50.22283741975889,52.92719103901704,79.89228382173815,79.89038456534773,79.89418307812855,50.049939311628755,50.04860493254985,50.05103864247392,0.5329322424967827,0.47815122806033916,0.5959779493648927,78.4922515731167,73.87794512660119,80.37299274083846,-0.026402168485398003,-0.07263997203978,0.015859772979912923,75.45693922450526,71.30026918393713,75.1870964016108,33824
Jace Jung,-0.4476614226944623,72.06539457835039,0.3137697940959022,80.00945460149221,0.727507031503825,-0.1912568306010929,-0.005971273349547837,2.7284694344165668,104.44999999999999,399,4.72,51.38198022136255,51.39652485264661,71.79312896213509,41.83828693814098,31.633660812813535,63.38064577993839,47.66512073795636,48.449175391283546,62.86851742181496,-0.45031181703110396,-0.4866788597496975,-0.4133184762174715,50.94418657380438,48.54842604626347,53.55344404467146,80.00908808974845,80.00813846155323,80.01098734613885,51.279971999632465,51.28861211128613,51.281035817647016,0.3408695670493851,0.28389438648064075,0.39960008052397017,37.466727810157856,37.683269777405386,39.79236140729049,-0.18094540042910473,-0.23785912996339975,-0.11777336945830894,45.08776222525937,44.01446919791434,48.50241261712435,-1
Dylan Moore,-0.4479234346960849,71.95789312370167,0.3652986979725995,79.99776074096744,0.518209297503816,-0.17506631299734748,0.001573817014271127,2.318121272367608,104.8,1784,4.38,51.29545193456639,49.25878860498814,42.23210117582164,44.68157283640285,41.256212471883266,45.4597210405145,47.27886702274,49.77663612748071,50.31748843213439,-0.44905922084102606,-0.4748209491502938,-0.42630372338794514,51.57915237385624,53.89149155269826,47.46704764596751,79.99769255140598,79.99579329501556,79.99959180779638,51.15996881055892,51.15861135867671,51.16103609323987,0.36917431015606555,0.3358229849450933,0.40537805133902893,43.51275892069292,47.35880422692686,40.98635391207644,-0.1735826928567509,-0.2026653877675485,-0.14597253946042407,46.53460248248881,49.826685059464644,42.87142975791866,18042
Jorge Soler,-0.44792952014161425,72.18587211507266,0.3828748029885943,80.33162045894952,0.5531943401355546,-0.18482490272373542,0.004196598122451499,2.110774961813919,108.8,2314,4.7,51.29344224351108,53.79229892027532,47.17335781332609,42.967825244445486,44.53838938149395,62.326473736442885,58.30641059216117,64.94761596973359,43.97553348912146,-0.4486416887776668,-0.46968530477097464,-0.42688826827664816,51.79080764054018,56.205565698090794,47.19306195599369,80.33196167611837,80.33006241972797,80.33291130431358,54.68006235671582,54.67863173702506,54.67102803214859,0.38438719534001786,0.3542539804564201,0.41569063216084273,46.76230535736293,50.79293758084152,43.11740382568175,-0.18315421270081086,-0.2086291809011551,-0.1564275842131665,44.65371014809054,48.84176981932746,40.78370243152909,14221
Tommy Pham,-0.447956774022926,72.21129029183761,0.4869442929931524,80.10943710897895,0.48436918985532784,-0.16149068322981366,0.003655067984772568,2.197045955131972,106.315,1978,4.61,51.284441771609615,54.29775587429883,37.45255414790803,47.06564712128696,63.972415110008754,57.58269954071304,50.96759000305416,55.52264474273399,46.61424334149856,-0.4489339612220183,-0.4718564715004429,-0.42509288040420323,51.642648953861425,55.227257929306965,48.03458943234183,80.10974867844024,80.10784942204982,80.11164793483066,52.34000016978194,52.33861819005477,52.34103338324342,0.476761589509882,0.441654931393069,0.5131116084349987,66.49392626848899,67.07781598531778,63.249024286123415,-0.16099246290802585,-0.18845536215290562,-0.13323505536025196,49.00869932235115,52.17345840942115,45.414928542886244,2967
Jackson Chourio,-0.44799587154302245,72.54676227784644,0.4499046534150667,80.19129413265232,0.4819465668243306,-0.1710654936461388,0.00047284076118009593,2.297916123592504,105.7,2094,4.19,51.27152999119126,60.96883420443319,37.11038500270807,45.38417379834821,57.05560108023015,35.44508662730706,53.671366009567244,53.19010659198762,49.699487837832024,-0.4486416887776668,-0.46939303232662316,-0.42647073621328885,51.79080764054018,56.337260974657845,47.38876602026072,80.19141670322793,80.18951744683751,80.19331595961835,53.20002302480893,53.19862316885577,53.20103140816121,0.4450924583336736,0.41342332715746527,0.4765421728966519,59.72924546522883,61.81759584797231,55.692109698870546,-0.17019584737346813,-0.19603895095243007,-0.1450890145517416,47.20014900081435,50.921035326283736,43.047857419303696,28806
Jacob Hurtubise,-0.4480935587911063,71.08447536705732,0.35699546185853825,78.99852035912615,0.8151673034795486,-0.12195121951219512,-0.008237143713235653,2.5110644046787094,96.5,281,4.473770161290323,51.23926921624134,31.890309231120728,84.17418864255211,54.009341100973835,39.70565904586444,50.402215167830754,14.27348705751956,18.296852954806,56.218903549737576,-0.4510216215388147,-0.4919815169543604,-0.412984450566784,50.58437262044169,46.15909745711834,53.71000729608508,78.99868369004959,78.99678443365919,79.00058294644,40.63968923511238,40.638550455204054,40.641060253548034,0.3746597254868176,0.3095661302285602,0.4405578483269186,44.684470376222976,42.46652694892938,48.256105745013706,-0.13279329290591071,-0.19368288452927682,-0.07153556590392693,54.550097507539896,51.31013764337498,57.73546022960782,-1
Mitch Haniger,-0.44809388819604606,72.76411657039841,0.3730743461216362,80.25151751435486,0.3845612372627038,-0.22386058981233245,-0.0022098162201816085,2.4422815420083723,105.5,1698,4.68,51.23916043173939,65.29106548298473,23.355766746065036,36.11260162872272,42.708243669284535,61.27230169294734,55.66057264293028,52.43155759987497,54.115090779971545,-0.44922623366636977,-0.4716894586750992,-0.4234227521507661,51.49449026718267,55.302512373059564,48.817405689409874,80.2512432795259,80.24934402313548,80.2531425359163,53.83003976744506,53.82862681611704,53.83102996129857,0.3758299474240447,0.34182037237338214,0.40969324473255386,44.93443548673605,48.47626031828004,41.87806983337228,-0.21761168413942675,-0.2511120035936366,-0.18499488959389931,37.88249774425677,41.82576866427615,35.07920804674632,14274
Max Schuemann,-0.44815381092995044,71.59094312430676,0.41368469557275095,80.10359017871657,0.5663887012309387,-0.20897435897435898,-0.002483720490342788,2.2211685536198615,101.795,1835,4.37,51.21937121799049,41.961749533768185,49.03691776454508,38.72683616129193,50.291855120079326,44.93263501876675,50.77446314544622,38.37943752098825,47.35206419931882,-0.4491427272536979,-0.47202348432578667,-0.4262619701816092,51.53682132051946,55.152003485554346,47.48661805239421,80.104050909269,80.1021516528786,80.10500053746422,52.279998575245166,52.2786178426967,52.271033544005974,0.41217996634916143,0.37656133613481163,0.4457507081733639,52.698976732048514,54.94932914014299,49.32918761640362,-0.20502145419070172,-0.23380964079860517,-0.17615964050707472,40.35659458411911,44.683238805414895,36.84348466059666,-1
Kody Clemens,-0.44828255116590837,73.09061496686381,0.40033124738974124,80.40119892907188,0.2981361150250809,-0.13524590163934427,-0.009691916384242296,1.9980505204706263,104.49499999999999,495,4.42,51.17685533325931,71.78369815672046,11.149158527832746,51.67460523031503,47.79822076536467,47.568065127505555,60.604620197697486,48.6198489145089,40.52771073275582,-0.4505205830627836,-0.4835891224808388,-0.4142370467568619,50.83835894046241,49.94063325568662,53.12289510328404,80.40128453436839,80.39938527797797,80.4031837907588,55.410081756913186,55.40863596321649,55.411026332659226,0.4004046081058138,0.3469400933487507,0.45167495673057606,50.183702807510684,49.430186249923,50.55340777953859,-0.1394933567967527,-0.18933888706158808,-0.08876430162323487,53.2334728734611,52.02754504051194,54.29512083259965,20572
Eloy Jiménez,-0.4483471715748291,72.62145869903789,0.4747852992531392,80.54210994839531,0.5430087799099188,-0.12136752136752137,-0.002719705401445705,2.1964050450568586,108.6,1163,4.8,51.155514733434295,62.45422105499347,45.73475824946662,54.11184682341032,61.70183420136861,67.59733395392048,65.25897746605183,64.18906697762093,46.59464027835247,-0.4494767529043854,-0.4768251030544184,-0.4226294412303835,51.36749710717228,52.98843822766703,49.18924341151717,80.54182950725883,80.53993025086842,80.54372876364924,56.89012108882008,56.88864453138578,56.891022933680496,0.46345031497392375,0.42146860297590155,0.5026527498710316,63.650573136402734,63.316622311982684,61.087746714169114,-0.12462068750059799,-0.15878365063631972,-0.09067860559204687,56.156090193064564,57.073715715288884,53.91286089959874,17484
Maikel García,-0.44851286456073836,71.61820123783609,0.5334205436592734,79.87731397756234,0.6738084230628029,-0.08637236084452975,0.000622580521414671,1.7980720028676775,104.6,2392,4.44,51.10079536899268,42.50379482538624,64.20878475604181,60.25749632379531,72.65142997950355,48.622237171001096,43.300453756013454,49.01808713536805,34.4111092614216,-0.4491427272536979,-0.47110491378639624,-0.42684651507031224,51.53682132051946,55.56590292619366,47.21263236242039,79.87708977061484,79.87519051422444,79.87898902700526,49.889935059530586,49.888604006261325,49.891039009931106,0.5210106065112816,0.48992658630368685,0.5540693762379472,75.94573200976471,76.07197476938,71.71276862384664,-0.0895741994561938,-0.11122055971891404,-0.06586628107321449,63.043049817476685,64.92871874156816,58.867537723495126,22715
Wyatt Langford,-0.44851363858183957,72.18612645368134,0.44579893646344704,80.39008976157335,0.5553571259449783,-0.12673056443024494,0.004544210064206659,2.013674479772222,106.99499999999999,2188,4.25,51.10053975200026,53.7973566087014,47.478827777985224,53.17001994145284,56.288895978972505,38.607602757793615,60.23767916824202,58.101711315916944,41.005589724948116,-0.4491427272536979,-0.4715641990560914,-0.4273058003400074,51.53682132051946,55.35895320587401,46.99735789172669,80.38988899602592,80.3879897396355,80.39178825241633,55.290078567839636,55.28863526850006,55.29102660825208,0.44136237590876226,0.4094738281193238,0.4739823124089676,58.932481675468395,61.08171012927632,55.16312567776284,-0.12837566836249842,-0.15399789071428974,-0.10334246261649543,55.41820166187755,57.864079796880446,51.38406441974658,33333
